정책번호,정책제공방법코드,정책명,정책키워드명,정책설명내용,정책대분류명,정책중분류명,정책지원내용,주관기관코드명,운영기관코드명,신청기간구분코드,사업기간구분코드,사업기간시작일자,사업기간종료일자,사업기간기타내용,정책신청방법내용,심사방법내용,신청URL주소,제출서류내용,기타사항내용,참고URL주소1,참고URL주소2,지원도착순서여부,지원대상최소연령,지원대상최대연령,결혼상태코드,소득조건구분코드,소득기타내용,추가신청자격조건내용,참여제안대상내용,조회수,정책거주지역코드,정책전공요건코드,정책취업요건코드,정책학력요건코드,신청시작일자,신청종료일자,정책특화요건코드
20240417005400200005,채용,2024년 취업준비생 경쟁력 강화 지원사업(AI취업준비),"ai,전형에,면접연습",인공지능(AI)면접을 활용한 기업의 채용 전형에 대비할 수 있도록 도내 취업 준비 중인 구직자에게 AI 모의면접 및 AI 자기소개서 진단 지원,일자리,"취업,창업","□ 지원내용
  ○ 대표 내용 / 지원 대상자
   - 인공지능(AI)면접을 활용한 기업의 채용 전형에 대비
   - 도내 취업 준비 중인 구직자

  ○ 지원받을 수 있는 사항
   - 유형별 면접연습, AI채용면접, NCS기반 면접연습, 외국어 면접연습 등

  ○ 지원상세
  - 인공지능(AI)면접을 활용한 기업의 채용 전형에 대비할 수 있도록 도내 취업 준비 중인 구직자에게 AI 모의면접 및 AI 자기소개서 진단 지원",제주특별자치도 / 고용센터,제주특별자치도 / 고용센터,마감,,,,,"□ 신청방법
  ○ AI프로그램 접속 (추후 시스템 업체 선정, 프로그램 제공)

1) 제주고용복지플러스센터홈페이지
  (http://www.work.go.kr/jeju/main.do)

2) 회원가입

3) 로그인 및 이용하기

ㅇ 사용자 편의사항 개선
  - 온라인에서 계정을 통해 자유롭게 사용 가능토록 이용 라이선스 구매 후 프로그램 제공",,,,,https://jejuyouthdream.com/policy/194?page=2&size=48,https://work-jeju.selfview.co.kr/index_first.html?redirect=%2F,N,19,39,,,,"지역기준 : 제주도, 제주시, 서귀포시",,18,제주특별자치도,제한없음,제한없음,제한없음,,,제한없음
20240416005400200005,교육,지역주도형 청년일자리,"1년,취창업시,지역정착을","청년에게 적합한 지역 일자리를 발굴, 제공하여 지역사회 정착 기반을 마련하고, 청년 일 경험 기회제공 및 향후 구직활동과의 연계를 지원 (4개 유형별 구체적 지원내용 상이)",일자리,창업,"사업내용 : 청년의 지역정착을 위한 일 경험, 직무교육 등으로 취,창업 지원
- 지역혁신형(개편1유형) : 미래新산업 지역특화 분야 육성, 혁신성장 연계 일자리 지원(2년)+취창업시(1년)
- 지역포용형(개편3유형) : 지역사회공헌 연계 일자리 지원(1년)
- 지역정착지원형(기존1유형) : 청년의 지역정착을 위한 직접일자리 제공(2년)+취창업시(1년)
- 지역포스트코로나대응형(기존4유형) : 비대면 디지털 분야 일경험 및 교육 제공(1년)",서울시청 일자리정책과,해당 자치구,마감,,,,2024.01.~2024.12.,사업 수행 구청/사업부서 개별 안내 확인,사업 수행 구청/사업부서 개별 안내 확인,https://job.seoul.go.kr/Main.do?method=getMain,사업 수행 구청/사업부서 개별 안내 참조,,https://www.mois.go.kr/frt/sub/a06/b07/localyouthjob/screen.do,,N,19,39,,,,,,9,서울특별시,제한없음,미취업자,제한없음,,,제한없음
20240416005400200011,프로그램,서울시 대학생 아르바이트 사업,"서울시,사회생활,아르바이트",서울시 대학생이 방학기간(6주) 동안 서울시정에 참여할 기회를 제공하여 사회생활 경험 체득 및 학비 마련 기회 제공,일자리,창업,공고문 참조,서울시청,주관기관 동일,마감,,,,"연 2회, 여름겨울방학 중 6주","- 서울특별시 앱 
- ‘서울특별시’ 누리집(분야별정보-행정-새소식)을 통해 신청
(https://news.seoul.go.kr/gov/news-all)",,https://news.seoul.go.k,,"○ 다산콜센터(☎120), 인력개발과 교육팀(☎02-2133-5766, 5767, 5764)

※ 자치구는 별도로 대학생 아르바이트를 시행하오니 구청 및 동주민센터에서 아르바이트를 하고자 하는 대학생은 거주지의 해당 구청으로 문의하시기 바랍니다.",https://news.seoul.go.kr/gov/archives/554119,,N,18,39,,,,,"* 2023년 기준
- 평생교육법에 의한 원격대학, 사내대학, 전산원, 평생교육원 등 평생교육시설 및 방송통신대학, 사이버대학, 국가평생교육진흥원, 학점은행 교육기관 학생, 해외대학 학생",11,서울특별시,제한없음,제한없음,"대학 재학, 대졸 예정",,,제한없음
20240416005400200003,기타,서울시 캠퍼스타운,"캠퍼스타운,창업팀,미래","청년, 대학, 지역의 상생성장 및 미래 가치 창출
""대학도시 서울""",일자리,"취업,창업",창업팀 상시 육성,서울시청 캠퍼스타운활성화과,주관기관과 동일,마감,,,,사업참여 캠퍼스타운별 협약에 따름,개별 공고 참조,,https://campustown.seoul.go.kr/site/main/home,개별 공고 참조,"- 주소: 04514 서울특별시 중구 서소문로 124 시티스퀘어빌딩 18층
- 고객센터 : 02-2133-4823",https://campustown.seoul.go.kr/site/main/home,,N,,,,,,,,6,서울특별시,제한없음,제한없음,제한없음,,,제한없음
20240416005400200010,상담,[고용노동부 및 제주특별자치도]2024년 구직자 취업역량강화 프로그램,"프로그램,1회당,고취",취업에 어려움을 겪고 있는 청년층을 대상으로 취업의욕 고취 및 구직기술 향상 프로그램 운영,일자리,창업,"ㅁ 프로그램
 ㅇ 집단상담 프로그램(1회당 4일기준)
 ㅇ 단기집단상담 프로그램(1회당 3시간)

ㅁ 프로그램 내용
  ㅇ 취업희망프로그램, 청년층 직업지도프로그램(CAP+)등
  ㅇ 구직자의 자신감 회복과 자기성장 프로그램
  ㅇ 강점탐색, 직무이해, 채용트랜드에 적합한 취업서류, 면접 준비 기술등
   ㅇ 구직의욕 고취 및 자기이해, 직장적응 등 취업준비능력 함양",고용노동부 및 제주특별자치도 / 고용센터,고용노동부 및 제주특별자치도 / 고용센터,마감,,,,,,,,,,https://jejuyouthdream.com/policy/248?page=1&size=48,,N,,,,,,"ㅁ 연령 기준
  ㅇ  일반구직자, 취업취약계층 : 제한없음
  ㅇ 구직희망 청년층 : 만15세~34세",,5,제주특별자치도,제한없음,미취업자,제한없음,,,제한없음
20240416005400200009,상담,온라인 입사지원서 및 면접 컨설팅(남양주시),"입사지원서,컨설팅,화상면접",남양주일자리센터 취업지원 프로그램,일자리,"취업,창업","○ 지원 내용
- 입사지원서, 화상면접 컨설팅(각 컨설팅 무료 지원 횟수 연 최대 2회)
○ 준비사항
- 구직등록(워크넷 구직등록확인증 또는 구직인증번호) ※공통사항
- 입사지원서 컨설팅 : 작성된 입사지원서
- 화상면접 컨설팅 : 면접증빙자료, 작성된 입사지원서, 카메라 및 마이크가 사용 가능한 기기",남양주시,,마감,,,,,"○ 입사지원서 컨설팅 이용 절차
1. 입사지원서 온라인 신청
- 통합접수시스템(https://apply.jobaba.net) 남양주-온라인 입사지원서 및 면접 컨설팅 신청(준비사항의 서류 제출) → 일자리지원팀 접수
2. 피드백 : 신청자의 메일로 7일 이내 피드백(자소서 항목별 첨삭)",,https://apply.jobaba.net/bsns/bsnsDetailView.do?bsnsSeq=3053,,,https://www.nyj.go.kr/www/selectBbsNttView.do?key=2497&bbsNo=67&nttNo=476625,,N,,,,,,,,5,경기도 남양주시,기타,제한없음,제한없음,,,제한없음
20240416005400200002,상담,[제주특별자치도 서귀포시]2024년 청장년일자리지원 프로그램,"청장년,구인,체계를",청장년 취업지원 체계를 구축함으로써 청장년 구인·구직난 해소 및 청년 고용 활성화 도모,일자리,"취업,창업","□ 지원내용
  ○ 대표 내용 / 지원 대상자
  ○ 청장년 일자리 상담 및 취업 알선 프로그램 운영
      (예. 바리스타 훈련과정 등)
  ○ 서귀포시 청장년층


□ 지원받을 수 있는 사항
  ○ 취업 연계프로그램 진행(교육, 방문상담 등)

□ 지원상세
  ○ 청장년 일자리 지원 프로그램이란 ?
  ○ 청장년 취업지원 체계를 구축함으로써 청장년 구인?구직난 해소 및 청년 고용 활성화 도모
  ○ 청장년 구인?구직 발굴→취업 연계 프로그램 진행(교육, 방문 상담 등)",제주특별자치도 서귀포시 / 서귀포시 경제일자리과(일자리지원팀),제주특별자치도 서귀포시 / 서귀포시 경제일자리과(일자리지원팀),마감,,,,,"ㅇ 신청기간 및 방법

- 문의(서귀포 경제일자리과 064-760-2813)

- 서귀포시 청장년층 중심으로 이용",,,,,https://jejuyouthdream.com/policy/250?page=1&size=48,,N,19,39,,,,지역기준 : 서귀포시,,4,제주특별자치도,제한없음,제한없음,제한없음,,,제한없음
20240416005400200028,채용,[제주특별자치도](정부)2024년 내일채움공제 가입장려금 지원사업,"내일채움공제,근로자,제주특별자치도","중소벤처기업부의 「청년재직자 내일채움공제」사업에 가입한 기업과 근로자의 지원을 위하여 「제주특별자치도 일자리 창출 지원에 관한 조례」제 6조 및 제13조, 「제주특별자치도 지방보조금 관리 조례」제14조 제1항에 의하여 청년재직자 내일채움공제 가입장려금 지원","일자리, 참여권리","취업,정책인프라구축","□ 지원내용
  ○ 대표 내용 / 지원 대상자
     - 대한민국 국적으로 신청일 현재 제주특별자치도 내 주소를 두고 공제 사업에 참여하고 있는 근로자(*공제 만기까지 유지 원칙)


  ○ 참여기업 및 참여근로자 자격
    ※ 사업 참여기업 자격
        -(참여자격) 「청년재직자 내일채움공제 사업」에 참여하는 제주특별자치도내 중소기업
        -(참여제한) 본 사업시행과 관련하여 1회 이상 장려금을 지원받은 기업의 귀책으로 공제가 해지된 경우, 공제해지일로 부터 2년 이내에는 해지된 인원만큼 신규가입에 따른 장려금 지원을 제한함(단, 공제해지 이전 가입한 공제는 계속 지원)

    ※ 사업 참여근로자 자격
        -(참여자격) 대한민국 국적으로 신청일 현재 제주특별자치도내 주소를 두고 공제사업에 참여하고 있는 근로자 * 공제 만기까지 유지 원칙
        -(참여제한) 1회 이상 공제가입 장려금을 지원받은 근로자 (* 생애 1회 지원)



□ 지원받을 수 있는 사항

 ○ 정액적립형 : 매월 근로자 12만원 + 기업 20만원 + 정부 18만원 적립형
 ○ 차등적립형 : 매월 근로자 12만원 + 기업 차등적립 + 정부 18만원 적립형
 ○ 차등적립 : 1년 12만원·2년 15만원·3년 20만원·4년 25만원·5년 28만원",중소벤처기업진흥공잔 제주지역본부,제주특별자치도 / 경제일자리과,마감,,,,,"ㅇ 신청방법(*방문 및 우편접수)

- 중소벤처기업진흥공잔 제주지역본부 (064-754-5159)

- 제주 제주시 연삼로 473, 제주특별자치도 경제통상진흥원 3층

사업 참여를 희망하는 기업은 운영 지침을 충분히 숙지하여 부정 참여가 발생하지 않도록 사업 참여 근로자와 반드시 공유하여 신청서 작성",,https://www.kosmes.or.kr/nsh/map/main.do,,,https://jejuyouthdream.com/policy/254?page=1&size=48,,N,19,34,,,,,"ㅇ 아래의 경우 참여 불가

1회 이상 공제가입 장려금을 지원받은 근로자(*생애 1회 지원)",16,제주특별자치도,제한없음,제한없음,제한없음,,,제한없음
20240416005400200021,상담,Mind-Talk Talk' 청년 정신건강 증진 선별검사(구리시),"선별검사,구리시,상담이","구리시 청년의 정신건강 증진을 위해 무료 선별검사(스트레스, 우울증 검사 등)와 상담 진행",복지문화,건강,"□ 내 용 : 무료 선별검사(스트레스, 우울증 검사 등)와 상담 서비스 제공 
- 선별검사 https://zrr.kr/3i7W
- 상담신청 https://zrr.kr/DL1P
□ 장 소 : 구리시 청년내일센터 4층 교육실
* 매월 마지막 주 금요일 상담이 어려울 경우 방문(정신건강복지센터) 상담이 가능합니다.",,구리시정신건강복지센터,마감,,,,,"1. 전화신청(031-523-3064,8689), 구리시정신건강복지센터
2. QR코드 스캔 후 신청(내용란에 청년내일센터 작성 필요)",,,,,https://guristartup.or.kr/bbs/board.php?bo_table=cnotice&wr_id=1003,,N,19,34,,,,,,6,경기도 구리시,제한없음,제한없음,제한없음,,,제한없음
20240416005400200007,현금지급,수원시 청년 도전 지원사업,"50만원,참여수당,도전",구직단념청년의 노동시장 참여 및 취업 촉진 지원을 위한 맞춤형 프로그램,일자리,창업,"- 도전프로그램 : 참여수당 1인 50만원 지급
- 도전+ 프로그램 : 5주 단위로 참여수당 1인 50만원 지급(중기 최대 170만원, 장기 최대 300만원)
※취업인센티브(50만원) 별도",고용노동부,수원시청년지원센터 청년기획팀,마감,,,,,,,https://www.work.go.kr/youngChallenge/index.do,,,https://www.swyouth.kr/?p=147_view&idx=240,,N,18,39,,,,,,3,경기도 수원시,제한없음,미취업자,제한없음,,,제한없음
20240415005400200010,현금지급,거제시 청년도전지원사업 참여자 모집,"50만원,참여수당,1인","구직단념청년, 자립준비청년 등을 대상으로 맞춤형 프로그램을 제공하여 청년의 구직의욕고취, 노동시장 참여 및 취업 촉진 지원",일자리,"재직자,창업","□ 지원내용
- 도전프로그램 : 참여수당 1인 50만원 지급
- 도전+ 프로그램 : 5주 단위로 참여수당 1인 50만원 지급(중기 최대 170만원, 장기 최대 300만원)
※취업인센티브(50만원) 별도",고용노동부,경남경영자총협회 청년도전지원사업팀,마감,,,,"□ 운영기간
○ 거제
- 도전(5주) : 9/9~10/13
- 도전+ 중기(1주)1기 : 1/29~5/12
- 도전+ 장기(25주) 1기 : 5/20~11/10","□ 신청방법
 - 문의 : 경남경영자총협회 청년도전지원사업팀 T.055-266-1934
 - 신청 : 워크넷(work.go.kr)-고용복지정책-청년도전지원사업(운영기관 선택  '경남경영자총협회')
  ※ 워크넷 회원가입 필수, PC로만 신청 가능
  ※ 창원 외 지역의 경우에도 운영기관 창원(경남경영자총협회)로 신청",-,https://www.work.go.kr/youngChallenge/index.do,-,-,https://www.gef.or.kr/core_board2007/board/coreboard.php?i_board=notice&wr_id=324,,N,18,39,,,,-,"□ 참여제한(공통)
 ① 고용보험법에 따른 구직급여(실업급여)를 수급중이거나 지급이 끝난 날로부터 6개월이 지나지 아니한 자
 ② 국민취업지원제도에 참여하여 수혜 중인 자(예외 조건이 있으므로 기관에 참여 가능 여부 확인)
 ③ 재학생 : 학점은행제, 사이버대학교, 대학원, 방송통신고등(대)학교 등 포함(졸업예정자, 졸업생 참여 가능)",6,경상남도 거제시,제한없음,미취업자,"고졸 미만, 고졸 예정, 대졸 예정, 대학 졸업, 석·박사",,,제한없음
20240415005400200009,현금지급,진주시 청년도전지원사업 참여자 모집,"50만원,참여수당,1인","구직단념청년, 자립준비청년 등을 대상으로 맞춤형 프로그램을 제공하여 청년의 구직의욕고취, 노동시장 참여 및 취업 촉진 지원",일자리,"취업,창업","□ 지원내용
- 도전프로그램 : 참여수당 1인 50만원 지급
- 도전+ 프로그램 : 5주 단위로 참여수당 1인 50만원 지급(중기 최대 170만원, 장기 최대 300만원)
※취업인센티브(50만원) 별도",고용노동부,경남경영자총협회 청년도전지원사업팀,마감,,,,"□ 운영기간
○ 진주 
- 도전(5주) : 10/7~11/10
- 도전+ 중기(1주) 1기 : 7/22~11/3
- 도전+ 장기(25주) 1기 : 2/5~7/28","□ 신청방법
 - 문의 : 경남경영자총협회 청년도전지원사업팀 T.055-266-1934
 - 신청 : 워크넷(work.go.kr)-고용복지정책-청년도전지원사업(운영기관 선택  '경남경영자총협회')
  ※ 워크넷 회원가입 필수, PC로만 신청 가능
  ※ 창원 외 지역의 경우에도 운영기관 창원(경남경영자총협회)로 신청",-,https://www.work.go.kr/youngChallenge/index.do,-,-,https://www.gef.or.kr/core_board2007/board/coreboard.php?i_board=notice&wr_id=324,,N,18,39,,,,-,"□ 참여제한(공통)
 ① 고용보험법에 따른 구직급여(실업급여)를 수급중이거나 지급이 끝난 날로부터 6개월이 지나지 아니한 자
 ② 국민취업지원제도에 참여하여 수혜 중인 자(예외 조건이 있으므로 기관에 참여 가능 여부 확인)
 ③ 재학생 : 학점은행제, 사이버대학교, 대학원, 방송통신고등(대)학교 등 포함(졸업예정자, 졸업생 참여 가능)",9,경상남도 진주시,제한없음,미취업자,"고졸 미만, 고졸 예정, 대졸 예정, 대학 졸업, 석·박사",,,제한없음
